127.0.0.1 - - [20/Mar/2017:12:47:34 +1300] "POST /bodgeit/contact.jsp HTTP/1.1" 200 2445
127.0.0.1 - - [20/Mar/2017:12:47:34 +1300] "POST /bodgeit/contact.jsp HTTP/1.1" 200 2445
127.0.0.1 - - [20/Mar/2017:12:47:34 +1300] "POST /bodgeit/contact.jsp HTTP/1.1" 200 2445
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=c%3A%2FWindows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=c%3A%5CWindows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=Windows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=Windows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%2Fetc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=etc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=WEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=WEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:39 +1300] "GET /bodgeit/product.jsp?typeid=%2F..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
